layer,k,format,category,position,n,explained_fraction_mean,explained_fraction_median,explained_fraction_std,explained_fraction_q1,explained_fraction_q3,relative_residual_mean,relative_residual_median,relative_residual_std,relative_residual_q1,relative_residual_q3,target_norm_mean,target_norm_median,target_norm_std,target_norm_q1,target_norm_q3,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_q1,residual_norm_q3,coefficient_sum_mean,coefficient_sum_median,coefficient_sum_std,coefficient_sum_q1,coefficient_sum_q3,largest_coefficient_mean,largest_coefficient_median,largest_coefficient_std,largest_coefficient_q1,largest_coefficient_q3,largest_coefficient_share_mean,largest_coefficient_share_median,largest_coefficient_share_std,largest_coefficient_share_q1,largest_coefficient_share_q3,herfindahl_mean,herfindahl_median,herfindahl_std,herfindahl_q1,herfindahl_q3,output_token_inclusion_rate,output_token_share_when_present,output_token_top_rate,active_set_size_mean,n_iterations_mean,residual_decrease_relative_mean,stop_reasons
38,16,chat,all,-2,8,0.012146451,0.01130721,0.0036239606,0.010053471,0.013227835,0.99390675,0.99433023,0.0018246493,0.99336399,0.9949605,169.3661,165.7341,15.337068,157.164,176.72815,168.33533,164.47037,15.26691,156.11676,175.85837,78.737028,78.09432,11.618832,67.924193,84.385307,21.750375,23.187393,7.2911716,15.476449,26.58261,0.27624359,0.29773778,0.083209905,0.20826308,0.33178811,0.13344227,0.1300929,0.033917496,0.10978425,0.16092323,0.625,0.21695111,0.5,15.875,16,0.0060932474,max_atoms=8
38,16,chat,all,-1,8,0.0098078549,0.0088022947,0.0036965771,0.0072066039,0.010295212,0.99508248,0.99558914,0.0018599675,0.99483901,0.99639021,177.97714,174.44338,13.611831,170.97129,181.30721,177.10747,173.62708,13.635853,169.64238,180.66485,64.437918,66.65062,11.004976,54.660733,72.34469,19.718957,19.822187,6.0993662,16.229352,22.400846,0.30400215,0.3229016,0.069337645,0.25667046,0.3629472,0.15303969,0.15319258,0.038763651,0.12817164,0.17025983,0,,0,16,16,0.0049175304,max_atoms=8
38,16,plain,all,-2,30,0.019029367,0.019966334,0.0049291548,0.015276849,0.021810234,0.99043659,0.98996648,0.0024893164,0.98903477,0.99233213,164.41173,161.08053,11.990442,156.09304,172.46407,162.84273,159.4535,11.93725,154.96916,170.49061,93.944555,91.217613,16.134197,83.1489,101.62558,28.931022,30.06149,8.3608993,22.575103,34.165629,0.31880176,0.31511461,0.10548865,0.24452075,0.39822438,0.15179528,0.13792651,0.054004309,0.10884918,0.18751548,0.96666667,0.32566406,0.93333333,15.9,16,0.0095634058,max_atoms=30
38,16,plain,all,-1,30,0.014616619,0.014639616,0.0037871541,0.012152225,0.016316995,0.99266302,0.99265322,0.0019084599,0.99180792,0.99390529,171.66026,170.53027,13.281351,160.31762,179.81962,170.39928,168.83752,13.171947,159.3717,178.64535,96.457762,97.887663,17.857102,81.095841,107.20762,22.370386,22.299987,6.1948745,18.227901,27.553154,0.23693924,0.23084548,0.071624736,0.19557602,0.28639192,0.11190885,0.11007279,0.031734503,0.090773801,0.11974467,1,0.23112768,0.83333333,16,16,0.0073369858,max_atoms=30
38,25,all,all,all,76,0.015817716,0.015147567,0.0053189023,0.012034878,0.019681841,0.99205604,0.99239731,0.0026825841,0.99011016,0.99396431,169.22244,167.98234,13.522445,158.26608,179.11495,167.88625,166.50274,13.53196,156.92686,178.28157,95.079663,93.633943,20.646907,81.045383,107.95555,23.997753,24.19893,8.0783719,18.417854,28.585746,0.26075201,0.25461174,0.092303692,0.19583091,0.34082229,0.11381883,0.099220254,0.045479928,0.079785176,0.15003621,0.89473684,0.23820924,0.73684211,24.776316,24.868421,0.0079439623,max_atoms=73;no_positive_correlation=3
38,25,chat,all,all,16,0.011049394,0.01015988,0.0037459031,0.0086838156,0.012382224,0.99445827,0.99490708,0.0018852219,0.99378957,0.99564861,173.67162,173.48875,14.697287,162.55678,180.4924,172.71532,172.25189,14.701406,161.6319,179.82013,73.85519,72.380109,13.817066,68.134694,80.870865,20.224217,19.429305,6.6514261,15.221855,26.090957,0.27410002,0.28444646,0.074119073,0.19798673,0.33289673,0.12665395,0.12212167,0.039166539,0.098596301,0.15438993,0.5625,0.11595363,0.25,24.25,24.375,0.0055417283,max_atoms=13;no_positive_correlation=3
38,25,plain,all,all,60,0.017089269,0.016370624,0.0049583454,0.013731197,0.020981997,0.99141544,0.99178094,0.0025023897,0.98945341,0.99311067,168.03599,165.32436,13.06626,157.63096,176.5118,166.59849,164.20695,13.031225,156.13359,174.80885,100.73952,99.821543,18.401706,84.794,112.01593,25.00403,25.54713,8.1742632,18.863353,30.468166,0.25719254,0.24710327,0.096812102,0.193281,0.34082229,0.11039613,0.094765293,0.046720007,0.076031057,0.14573015,0.98333333,0.2568584,0.86666667,24.916667,25,0.008584558,max_atoms=60
38,25,all,all,-2,38,0.017829591,0.017802984,0.0055129758,0.013837069,0.021504685,0.99104131,0.99105844,0.002782622,0.98918924,0.99305737,165.45475,161.08053,12.703432,156.48193,174.05875,163.97837,159.43207,12.686124,155.06904,172.94887,95.780433,93.633943,17.693426,84.076317,105.21489,26.719964,26.531828,8.8091323,20.079652,32.723798,0.28726896,0.27612636,0.10048873,0.20837412,0.36355038,0.12507276,0.10958494,0.049466973,0.088416926,0.16036708,0.89473684,0.28691786,0.81578947,24.868421,25,0.0089586894,max_atoms=38
38,25,all,all,-1,38,0.013805841,0.013956815,0.0043173005,0.010884717,0.016290531,0.99307077,0.99299705,0.002174632,0.99182127,0.99454275,172.99013,171.84993,13.420866,164.2979,179.92383,171.79412,170.53522,13.374254,163.43452,178.80487,94.378892,94.608848,23.453037,76.066604,111.17985,21.275543,20.323221,6.2818578,16.73998,26.529988,0.23423505,0.22198188,0.07568304,0.18252445,0.27550005,0.1025649,0.095908777,0.038543764,0.075279298,0.11949208,0.89473684,0.18950062,0.65789474,24.684211,24.736842,0.0069292352,max_atoms=35;no_positive_correlation=3
38,25,all,antonym,all,14,0.016085876,0.015750736,0.0058538959,0.011942357,0.019532397,0.99192038,0.99209335,0.0029514637,0.99018563,0.99401081,169.68227,170.77753,12.705505,157.84849,179.81962,168.33459,169.35063,12.951198,155.88083,178.81273,88.786025,89.481744,13.843315,84.350601,98.287247,28.524622,27.423348,7.9745589,22.79111,33.605659,0.325044,0.33442399,0.08732149,0.25040223,0.39244268,0.14613388,0.15264173,0.055644449,0.093753212,0.19105173,0.92857143,0.26994688,0.78571429,24.928571,24.928571,0.0080796227,max_atoms=13;no_positive_correlation=1
38,25,all,association,all,12,0.015782277,0.0148606,0.0040627103,0.013727248,0.017761424,0.99207553,0.99254188,0.002048053,0.99107908,0.99311255,187.23032,188.24294,13.453146,180.35308,197.97915,185.76468,186.54868,13.615229,178.97124,196.71454,109.18965,108.83218,18.090259,100.0466,121.03711,20.364051,21.485896,6.6839776,14.14415,25.800618,0.19197572,0.20167838,0.066389433,0.15819966,0.24245669,0.088322214,0.091049209,0.025158399,0.081530751,0.10211496,0.83333333,0.17365461,0.58333333,25,25,0.0079244683,max_atoms=12
38,25,all,counting,all,10,0.01946547,0.022280127,0.0061051614,0.017746732,0.022806302,0.99021514,0.98879722,0.0030775409,0.98853107,0.9910863,167.00685,169.436,9.9925131,161.42856,173.4866,165.3902,167.45807,10.224211,159.65354,172.44936,105.29985,107.60083,29.790191,91.461603,127.74411,24.144299,27.067976,8.2892372,19.143178,30.341454,0.23506187,0.21411676,0.079546606,0.18124022,0.28367815,0.098635495,0.096962185,0.032853893,0.076737698,0.11502859,0.9,0.21838848,0.7,24.9,25,0.0097848645,max_atoms=10
38,25,all,factual,all,16,0.013986062,0.013936162,0.0031707633,0.011385709,0.015741825,0.99298114,0.99300748,0.0015968894,0.99209778,0.99429081,164.54545,163.79933,8.9979625,159.07964,167.89151,163.39028,162.74367,8.9240763,158.08294,166.9549,90.791834,88.630375,14.175929,79.634893,100.54439,23.490052,25.686821,6.2625984,18.344809,27.176291,0.26424549,0.25546974,0.081689273,0.20784525,0.32717308,0.1115604,0.10578642,0.039886694,0.079309334,0.14674862,0.9375,0.23769561,0.8125,24.8125,24.9375,0.0070188579,max_atoms=15;no_positive_correlation=1
38,25,all,multihop,all,12,0.015603657,0.015720546,0.0031763277,0.0134902,0.017256707,0.99216631,0.99210858,0.0016006446,0.99133401,0.99323198,168.14119,171.84993,11.905576,156.80453,176.2437,166.83166,170.57234,11.926684,155.21757,175.24847,93.638183,90.19599,18.594652,81.251192,106.35947,24.446842,24.586735,7.5557037,18.919666,29.580419,0.27552878,0.27309316,0.10854133,0.19439884,0.34642125,0.12356996,0.10798896,0.051066867,0.095353171,0.1622363,0.91666667,0.26476357,0.66666667,24.25,24.333333,0.0078336862,max_atoms=11;no_positive_correlation=1
38,25,all,syntactic,all,12,0.015156771,0.011811435,0.0079997735,0.0091143548,0.019941524,0.99238515,0.99407673,0.0040381135,0.98997888,0.99543235,159.84166,158.50973,7.3178394,156.18079,164.58886,158.61399,157.46703,7.0359335,155.46738,162.90695,86.954006,82.24593,23.309346,69.849427,105.40256,22.455833,19.720688,10.707042,15.695418,25.647354,0.25649465,0.23813886,0.085539109,0.19127406,0.34082229,0.10752743,0.087509029,0.041810376,0.073795926,0.14467362,0.83333333,0.25090428,0.83333333,24.75,25,0.0076148493,max_atoms=12
38,25,chat,all,-2,8,0.012264222,0.011454225,0.0036188442,0.010135859,0.013333097,0.9938475,0.99425629,0.0018221708,0.993311,0.99491914,169.3661,165.7341,15.337068,157.164,176.72815,168.32553,164.45859,15.26899,156.10305,175.85392,82.193401,81.695914,11.748262,70.931846,88.952955,21.228233,21.828821,7.2687348,15.141546,26.142372,0.25779883,0.26528409,0.077022187,0.19798673,0.31829692,0.11345572,0.10424712,0.033839251,0.095532934,0.13693674,0.625,0.20133978,0.5,24.875,25,0.0061524993,max_atoms=8
38,25,chat,all,-1,8,0.0098345652,0.0088327229,0.0036876569,0.0072377175,0.010305971,0.99506904,0.99557382,0.0018554973,0.99483357,0.99637458,177.97714,174.44338,13.611831,170.97129,181.30721,177.10512,173.62459,13.636353,169.64154,180.66048,65.516979,67.705129,10.590467,56.3177,73.051506,19.220201,19.204467,6.2979785,15.821691,22.196946,0.29040121,0.3136757,0.072334513,0.24154822,0.35132632,0.13985217,0.14371675,0.04176039,0.11200814,0.15622941,0.5,0.0092209445,0,23.625,23.75,0.0049309572,max_atoms=5;no_positive_correlation=3
38,25,plain,all,-2,30,0.019313689,0.020236701,0.0049792745,0.015428558,0.022167981,0.990293,0.98982993,0.0025151378,0.98885392,0.9922557,164.41173,161.08053,11.990442,156.09304,172.46407,162.81912,159.43207,11.935465,154.95953,170.47397,99.403641,95.783913,17.366516,88.705682,106.28132,28.184425,28.542912,8.7015184,20.993741,33.767894,0.29512766,0.28487346,0.10558504,0.21471352,0.37114168,0.12817063,0.1117704,0.052900394,0.087369257,0.16761355,0.96666667,0.3016727,0.9,24.866667,25,0.0097070067,max_atoms=30
38,25,plain,all,-1,30,0.014864848,0.014867216,0.0038713861,0.012221053,0.016451657,0.99253789,0.99253854,0.0019512181,0.99174006,0.99387068,171.66026,170.53027,13.281351,160.31762,179.81962,170.37786,168.813,13.17094,159.35374,178.63717,102.0754,101.4622,19.58658,84.64595,114.55433,21.823634,21.715073,6.268765,17.909538,27.0939,0.21925741,0.21071461,0.070304798,0.17179596,0.26466399,0.092621624,0.086252546,0.031443274,0.071866967,0.10096105,1,0.21353791,0.83333333,24.966667,25,0.0074621094,max_atoms=30
